revenue,cost price,material expenditures,labor expenses,labor costs,social taxes,depreciation,other expenditures,selling expenses,management expenses,full cost price,Income,other i\e,net profit,assets,capital assets,fixed assets,intangible assets,current assets,stock,raw materials,unfinished production,receivables,accounts payable,cash,mobile working capital,short-term investments,VAT purchased,short-term receivables,working capital,charter capital,short-term liabilities,long term liabilities,borrowed capital,revenue of the future periods,future expenses,Dso,DSp,DSv,dDS,tax on profits,VAT,Social tax,sector
17601.60562,9848.248826,4594.019946,3190.34204,1770.949839,559.0126457,1052.58526,1470.99263,NA,NA,10017.82131,5099.810359,371.4448018,5282.87774,41091.93228,1531.48355,1429.176002,103.1699946,31986.0648,1528.560008,1184.88963,532.0767603,35332.69779,9427.345566,5592.384722,1507.24969,4199.355832,30.56362305,25944.60681,26015.87216,39200.52132,10091.79246,NA,13843.51175,NA,NA,3654.417785,19492.59733,10613.7253,7130.673193,1636.161602,2087.408484,744.5313107,transport
14254.13856,8616.935908,3523.547314,2510.824025,2153.511127,511.0514852,1264.506954,1467.516609,NA,NA,12160.01213,5123.216955,334.3799299,3426.63089,47239.78674,2421.066781,973.175618,101.6655845,40138.9467,1873.406657,1042.21173,455.9131697,34259.12352,9532.058364,4621.30007,1530.655119,3294.82306,33.33042766,29580.79826,40929.82046,34720.56386,9397.918767,NA,13586.81595,NA,NA,4112.966244,14037.90184,6444.387346,7882.004349,1785.490732,1940.053774,502.0967787,transport
14824.43335,10384.56785,4778.337325,2780.167315,2300.22267,531.8946172,1760.212487,1354.613336,NA,NA,10109.56159,5994.513327,332.4146641,3710.493002,42235.94747,2240.636795,954.1264592,94.66967215,43522.67452,1737.993078,934.9317826,576.4776505,35111.23255,9010.184595,4530.469799,1308.147515,3783.240996,30.05280633,34858.39852,26474.82389,30930.88831,8682.56529,NA,9458.315123,NA,NA,3478.137926,11214.62713,7922.081497,7178.935113,1298.037496,1720.337474,670.2939253,transport
14119.00266,10913.06142,4394.968488,2534.411007,1732.583028,508.3661356,1446.112077,1209.792692,NA,NA,8600.402771,6283.862071,298.3754862,5057.801992,44889.1594,2190.349647,1297.551391,95.29819414,36951.73142,1643.370347,918.4154165,476.4834129,33388.8783,10522.85956,4036.786868,1501.287691,3193.882122,24.59317209,29350.45644,33504.86718,28304.46535,10513.22015,NA,8997.239846,NA,NA,5490.666699,12026.43983,7055.475806,6580.140776,1936.580587,2646.719166,672.9170228,transport
11433.32699,9073.962761,4205.506812,2344.091468,1559.354735,637.2755078,1488.303829,1078.946413,NA,NA,7255.755801,7258.870327,331.5530241,4147.247628,33669.1308,2446.213417,1497.169806,78.43186538,36604.76701,1818.832787,1083.325742,444.0267202,25351.23945,9450.131283,5392.393831,1544.445548,3850.266533,25.86787945,35485.92527,32667.03977,35516.86222,10732.26262,NA,9564.364612,NA,NA,3998.099411,12628.54346,7338.736921,5596.27712,2025.640904,1861.342432,699.8480915,transport
17418.07876,11256.0669,3364.689892,2691.861078,1879.489218,665.6854352,1566.903449,1136.556813,NA,NA,11974.11709,5388.211345,362.1982195,5324.119945,51406.25838,2023.006509,1116.390844,113.7339466,48752.38427,1887.314724,923.3724058,480.523166,29162.69774,7680.611511,4817.127863,1332.511911,3022.908423,21.58661868,29998.87493,34607.92503,42096.62308,8620.879066,NA,10971.15062,NA,NA,5837.712423,17269.24428,7077.759992,9210.88669,1487.138382,2519.895941,885.8756514,transport
15714.50786,10512.03685,3348.356937,2480.795068,2138.493316,631.3475034,1696.774904,1271.320947,NA,NA,10298.54113,7935.830302,302.8194396,4520.706477,43780.04897,2535.209337,1058.563486,96.35315912,40959.92453,1725.153773,926.0930227,404.8552341,30947.77448,9596.770451,5318.644393,1967.338342,4136.712322,24.70603362,31367.96279,37319.51477,34718.11075,9652.29848,NA,9471.724847,NA,NA,5260.675874,11563.05,6350.215123,5694.010735,1879.131823,2239.924205,715.9127582,transport
17669.70311,9652.351904,3677.630791,2376.13879,3192.204217,675.6569562,1295.784764,1582.942655,NA,NA,10666.91523,6306.669923,358.1034582,4751.308872,36282.11447,2456.592053,1336.736826,108.9020585,44935.85403,1460.80516,1287.809649,424.6310496,27418.72476,12183.9758,4951.420722,1544.126008,3029.698134,33.46681212,21846.62076,35775.16021,21588.2152,9555.241144,NA,12835.8647,NA,NA,4484.122125,16218.30839,9263.077758,7134.877497,1463.330498,2674.709692,665.3585277,transport
17232.9426,12604.34625,3085.233677,2893.38082,2136.580078,640.3647737,1193.219314,1291.553176,NA,NA,10702.11925,6085.461287,310.9536858,5077.219539,41538.63856,2709.43494,1218.166549,100.0039558,48437.17889,1404.562519,1123.661813,499.2820341,38851.48525,8677.615477,3930.255634,1470.936341,4462.298582,26.79466595,23107.68895,28861.26398,35218.33855,10941.40397,NA,10952.63027,NA,NA,4686.182683,13518.3734,12114.48625,7056.773445,1096.042919,1908.654669,529.1453119,transport
13531.55754,7410.218407,4268.752623,2538.17214,2238.894992,660.0793446,1245.157341,1082.887956,NA,NA,10459.83453,7036.960441,355.3078568,4486.640797,39521.07397,2546.45777,1334.300755,102.2599293,31970.40884,1768.047475,1068.764931,409.7237885,40972.87142,9810.971059,4534.495574,1695.929999,3513.886916,30.40413752,35084.32793,27305.19813,31667.52971,10214.06816,NA,11017.18209,NA,NA,5700.615479,17434.1882,8496.958203,6887.412776,1577.899584,2342.025721,727.6728663,transport
13624.64181,10265.73269,3525.10885,2575.031546,2686.739861,507.5439168,1064.082205,1237.703505,NA,NA,10473.47974,6938.049852,329.8929871,3988.628736,55318.48726,1510.309186,1317.389765,94.67227515,47170.35616,1823.158361,1121.072767,467.0859033,31884.84162,9802.792856,4918.378636,1572.85436,3501.781061,26.52938014,30662.15262,34803.28825,29560.51163,9065.083834,NA,8901.751761,NA,NA,3233.737347,12646.52583,9153.705616,7325.063921,1264.940222,2080.163369,753.5733199,transport
13847.2731,6928.006857,3185.989814,1958.850721,2860.125667,611.2241059,1619.269042,1333.027813,NA,NA,8443.367378,7612.626844,344.7647975,2458.460366,53714.37544,2235.599069,1216.800507,102.1399842,30262.45226,1700.386103,839.24557,604.7902113,34708.19057,10717.90162,4922.904177,2275.036113,4225.05538,31.03669548,33896.1906,29784.19186,35874.82556,9892.386964,NA,6504.453803,NA,NA,4751.572374,19451.4073,8005.231958,6864.679602,1669.184786,2248.321139,591.5833972,transport
14217.79357,7453.282552,3912.747302,3370.182118,2098.371907,617.5703699,1414.954837,1374.36027,NA,NA,7106.755892,6242.87932,232.006837,4018.84604,52356.07796,2327.89603,1343.492238,90.06303892,38944.83635,1267.464034,1161.401784,425.2692578,36076.88856,11334.4223,5466.841953,2276.230627,3998.150032,26.03849605,22482.70413,22114.12188,35066.79489,13196.03303,NA,10561.44434,NA,NA,4466.17682,17526.5238,8740.340704,5367.531121,1466.768172,1522.512992,879.2377553,transport
17751.2195,9725.78219,4001.390887,2920.943533,1740.831656,587.7679618,1131.841092,1346.540347,NA,NA,8397.206924,7185.759713,287.4293874,3669.254661,42829.78228,2371.962717,1379.515196,81.38518027,39242.47101,1592.63976,1191.597248,450.620843,30866.9174,5851.694862,4995.7161,1595.648728,2667.883372,27.76296851,28304.67451,32479.80776,38467.11498,11744.03737,NA,10162.71925,NA,NA,5125.326217,17470.4686,9719.620093,6418.944337,1301.386718,1920.335896,677.0271165,transport
17823.96315,8602.055939,4047.855372,2121.287917,1979.731561,720.8109525,1352.53992,1501.051968,NA,NA,9768.340876,5031.029976,329.0879235,4639.002162,53135.60976,2356.074214,1293.700723,121.4747934,42317.01502,1622.248026,1296.138536,467.6805594,26743.52753,8207.838919,3430.65179,995.5747073,3194.4846,24.6007802,34328.31741,29220.30034,30220.74809,7725.557464,NA,9217.363304,NA,NA,6284.052896,11962.95703,6682.321276,8045.884482,1922.363014,2643.254992,565.4560436,transport
17708.04,10466.84982,3448.397161,2420.717888,2092.547757,386.2903554,1387.244428,1314.054746,NA,NA,9674.990204,5457.151217,358.3989456,4683.844523,32400.45232,1992.190305,1249.087169,139.8552037,38710.69831,1774.817309,1065.137297,532.1567333,37986.85218,8385.24334,6001.261924,1156.509584,3211.032546,28.78879706,30487.59573,36473.1369,34553.21468,9070.145536,NA,8459.112317,NA,NA,5116.384589,14240.41726,8570.417099,7841.911901,1704.425289,1469.664973,804.8671946,transport
16737.30377,9885.501115,3718.248945,2505.302379,3059.276474,612.0679035,1233.087642,1514.842922,NA,NA,9840.010378,5115.710008,347.8709553,4755.507313,52060.81817,3022.695382,1799.702706,115.6132736,36122.36111,1322.577078,1112.437283,407.8341727,29661.628,10579.08245,4359.281302,1557.381772,3595.339095,21.62136274,33932.36874,30534.00604,37449.88522,9550.77524,NA,14015.93643,NA,NA,5024.877081,13633.31481,7693.412181,8689.586872,1466.35964,2159.802523,588.4807567,transport
12827.18087,9998.192238,2905.704371,2531.325981,1662.281089,542.744243,1432.539338,1795.365157,NA,NA,8599.070006,6331.125408,372.3315272,3782.371997,41528.5326,1493.860669,1427.680088,104.024702,55278.0905,1449.409201,1075.680846,552.5155403,40072.65187,10921.80705,4965.598937,1413.140874,2635.180663,22.63325195,33654.1434,32431.44579,33570.47521,10352.40183,NA,6852.475614,NA,NA,4991.150054,16663.81244,7704.145074,7377.023035,1397.046632,1957.440073,725.5155556,transport
15309.71936,9931.928991,2975.446152,3133.976108,2147.852845,679.1848921,1203.372147,1374.787347,NA,NA,11587.0514,6778.448979,307.9454917,4974.974553,41598.9372,2277.74711,1061.467897,121.6660285,46087.00119,1695.151885,997.9165621,573.9581685,31171.45426,8959.785082,5150.966035,1563.768319,3989.18296,27.71061006,30673.61209,38697.22641,33416.40037,9598.302708,NA,10078.86268,NA,NA,5404.39899,10045.09521,8829.101122,6618.189739,1713.576944,1973.746367,721.9677141,transport
15121.62785,7367.282374,4004.452386,2518.411128,2375.373312,551.4734351,1674.140076,1750.159884,NA,NA,6540.867747,7792.76102,375.1421846,4384.841312,60227.62608,2041.94221,1257.096668,108.7302942,36362.8935,1740.304436,1199.664276,519.6544849,24594.85402,9952.166756,3767.28606,1907.880094,3329.899432,27.44422282,40454.84393,31064.71435,36558.05917,10461.9381,NA,8431.247911,NA,NA,4935.331511,14395.71424,8221.564288,6496.225668,1923.129549,2449.15141,712.732285,transport
14360.26381,7064.668022,3688.851394,2817.552908,1806.23027,395.1507539,1665.755208,1579.785879,NA,NA,8359.245069,7301.526561,202.3462073,4892.773362,45638.73054,2114.944478,1904.409137,96.26021353,46047.58302,1462.847241,1148.458027,402.1139356,33472.51598,7686.791492,4116.332814,1452.543856,3289.062557,24.26541254,27442.62728,24387.5066,33175.5821,7502.664507,NA,10637.59681,NA,NA,4124.236678,10270.12846,8654.313732,7069.339203,1732.704519,1494.048529,793.7146432,transport
12642.79785,10570.31652,4268.265712,2850.552133,1873.45825,536.5113995,1248.316741,1282.21366,NA,NA,12015.87652,6479.558487,273.3966153,4415.295982,43131.46381,1885.932757,1255.630756,91.90138297,38200.1085,1636.171758,1123.452688,537.3171845,28669.65157,8623.642177,4866.607877,2179.167339,3066.16304,20.49376449,31562.05172,38574.48106,36627.55324,12961.35246,NA,8737.758427,NA,NA,5113.588215,11687.85832,9461.90413,7697.107091,1554.383559,2387.322652,653.4726132,transport
13063.81191,8294.833915,3566.114212,2961.890773,2228.809579,744.4723154,1245.540932,1305.975688,NA,NA,6756.581751,7339.119513,346.7637411,4623.887331,36423.35787,2732.286561,1315.152548,121.1391797,30515.51668,2071.725567,1020.469048,415.6746666,23229.73041,7779.377608,4875.219404,1491.795702,4290.159904,28.029264,32641.69021,35043.58872,50690.85761,11265.60977,NA,8947.526883,NA,NA,3815.441889,13756.58747,7032.995116,5443.096245,1495.331586,2655.857885,616.1411313,transport
15394.25407,7552.474933,3778.338967,3208.539087,2321.963476,614.1847828,1378.187153,1089.884854,NA,NA,9163.44731,7523.153958,319.1444031,5137.491984,40941.81822,2183.108203,1470.855724,143.2863179,48125.41184,1977.520501,1123.784716,522.1805884,36354.17924,10818.14746,3750.00403,2000.002679,2995.994565,30.36991085,33146.11555,35007.95392,33008.44152,10655.79463,NA,8561.626938,NA,NA,4480.143323,18650.16421,10441.85408,8562.078935,1679.21011,1484.866077,751.1137649,transport
15395.27428,10147.47195,4125.117703,3142.601947,2632.799707,541.4604853,1391.45026,1510.215685,NA,NA,8470.045091,8016.108614,314.6721759,3987.238484,41673.50608,2325.300665,1062.412274,99.96975229,32348.39498,1493.318725,1254.17519,458.0301063,31489.87864,9128.955107,4517.92819,1761.700007,3330.415534,28.01242506,35402.25873,31233.10508,34697.50196,9711.85474,NA,8940.05233,NA,NA,4516.403425,17569.62711,6118.612735,7342.491655,1536.364335,1818.920718,463.6265578,transport
17708.57516,12179.94105,3855.831672,3467.157068,2023.230771,634.8343512,1371.2286,1202.444902,NA,NA,11102.828,4675.477638,255.9597356,4548.867846,53565.40025,2024.275078,1272.452593,123.0966898,35275.51891,1887.068986,1224.54632,420.694154,32896.72309,9832.219897,5554.932798,1227.246515,3809.88486,26.59061113,30331.23664,39349.91457,32128.41504,10487.1654,NA,8467.460903,NA,NA,4582.15712,15644.42974,8328.059533,7627.668971,1498.200271,2563.970376,617.3620834,transport
14628.37607,8870.663216,4400.177052,2676.473172,2112.27775,558.9031158,1011.273032,1139.855305,NA,NA,8336.383728,4521.182805,277.4436889,4940.973872,40982.24285,2318.292025,968.3954383,131.103206,38756.26345,1523.829893,1036.822283,602.2858801,37829.94975,7988.771107,4409.059051,2123.619278,3229.354214,31.58697394,35920.81845,33528.02869,36508.92167,10269.53934,NA,8967.100162,NA,NA,6361.47614,14617.42049,7944.098727,6770.786216,1608.913499,2177.810572,492.9894252,transport
16296.18668,8173.637041,2877.695417,3405.475623,2302.128509,680.0109626,880.8142275,1809.679401,NA,NA,7706.359671,6215.350594,261.2064458,4525.29931,56919.64873,2466.49666,1352.732208,95.6230151,46323.55119,1507.765426,987.0853372,422.1200795,28129.67283,11109.76663,5477.637855,1641.11884,3297.729726,26.46289584,32615.10271,31250.90049,31424.2266,8945.603554,NA,9790.647148,NA,NA,4358.29615,13869.1366,9413.862688,5954.545741,1552.420962,2908.311965,712.8787908,transport
14670.28349,6735.113912,3197.904852,3904.118808,1765.407641,499.9618398,1382.604127,1052.360492,NA,NA,7462.955762,6456.61172,416.5871149,4652.278651,38732.14467,2096.398997,1674.726672,140.0093373,45072.93878,1793.834787,1441.731632,528.7667558,19512.27698,10808.5411,4386.245986,1417.488488,2831.557441,28.95341993,43890.5794,23860.87308,36358.58591,11128.55152,NA,8502.732663,NA,NA,3840.387998,14168.01874,9210.099851,5049.503719,1322.630913,2017.378689,661.511636,transport
17160.86087,7751.036008,4100.807342,2974.637364,1928.474712,454.113287,1596.687603,1306.089158,NA,NA,10538.2273,5301.998817,297.7392971,4687.839284,35229.51864,2288.027698,1307.000664,118.4743085,35841.03768,1573.060124,975.3505657,548.4064083,25457.69451,10981.02462,5464.430527,1418.375329,2580.175123,21.89620733,31381.14906,34845.75903,33863.90852,9306.576155,NA,9094.331578,NA,NA,5121.183768,23718.77028,8284.563667,5689.252049,1810.49372,3204.096209,539.9100031,transport
19160.35727,10056.43536,4594.316729,2785.85833,2070.778205,775.1434283,1295.077011,901.3606954,NA,NA,8358.089534,6070.476258,302.6652953,4908.0007,29620.63683,2047.345203,1392.096579,135.9608221,46305.36347,2149.301004,1302.662878,473.2647539,37651.3713,8834.393199,4386.663081,1475.019677,4229.171896,27.43108137,35456.43585,36698.41869,42234.90953,10162.26524,NA,8133.858438,NA,NA,4374.736543,18033.25,6836.37667,6470.840805,1249.447446,2872.420242,644.0197279,transport
13260.57585,9797.682876,3376.20195,3204.23027,2921.342198,607.5994761,1697.921391,1565.15701,NA,NA,8008.505279,6809.817373,265.2955211,3357.009425,41363.20444,2352.993284,1637.875675,107.8226902,45022.14484,1835.645406,1120.203083,607.7166423,32075.23035,11063.28881,5544.68491,1885.720217,2575.102096,22.05941997,35096.73098,44476.09384,32079.65903,10858.27595,NA,10271.66771,NA,NA,5285.089252,14684.38512,7005.436165,6525.03605,1545.644986,1570.916192,620.5005468,transport
14313.01638,8262.779419,4364.528321,2953.193224,1828.754464,569.7001103,1638.96536,1200.789142,NA,NA,8764.782495,6867.073461,456.7479234,4903.741611,46397.41562,1882.004347,1297.844928,119.3243686,27983.68025,1612.542265,962.4634849,364.7798017,27794.73385,11127.46972,6316.858105,1575.58965,4069.389353,25.68683108,32752.49364,33220.23383,32299.35237,11412.71199,NA,7523.575438,NA,NA,5447.268476,13392.75132,10033.58563,6716.021355,1415.976329,1673.109327,641.2760905,transport
18601.06148,8321.361923,4314.018479,3002.171109,2234.173884,694.4421983,1286.061164,1541.962759,NA,NA,10075.45989,4643.877588,267.0508283,4311.887128,35092.04333,2682.643271,1309.222854,117.6720774,35324.01361,1318.909778,1116.938213,548.7715698,30857.2804,9425.744515,3604.553796,1182.936641,3517.202519,26.44988718,33693.14731,31202.58439,40981.51182,10476.49227,NA,10547.63558,NA,NA,4834.790661,15851.19693,7369.648025,6084.898525,1359.400634,1729.94927,630.6566511,transport
14885.8771,8247.406095,3536.774838,2093.582019,1806.879119,563.1309375,1288.236983,1181.981776,NA,NA,8190.544091,5901.281588,329.2180668,4720.256533,47499.07871,2682.434322,869.1000288,98.50751915,50976.60566,1176.302526,1237.289346,596.6226137,31713.0215,10203.83586,5025.075618,1658.663501,3879.38071,37.71032751,36182.44565,23001.46218,27879.85011,8435.603535,NA,10881.76371,NA,NA,4280.183256,17983.96634,4832.644178,7570.831748,1589.844563,2388.735379,555.9368103,transport
19213.64176,10923.14128,3576.282403,2754.075293,1803.641256,829.2344818,1347.520049,1058.24885,NA,NA,7731.566397,4867.972167,347.9236072,4429.877565,37540.72163,2424.723717,1375.747401,113.9877132,44027.33421,1507.395662,1344.331497,525.1152834,25804.11608,9972.66926,5068.354946,1677.808523,2820.908462,28.43145335,30100.09869,31942.09024,46891.03856,9656.196701,NA,10104.41306,NA,NA,3470.386732,13278.85956,9002.678179,6425.982344,1050.726183,2867.037127,739.6476929,transport
19300.34099,9363.112134,2950.165979,2502.938246,2329.652163,596.4170529,1353.218727,1316.691965,NA,NA,8505.934593,4533.580001,279.0618255,6103.24933,41772.37616,2103.88793,1510.727167,105.3933241,35937.9748,1457.440047,1449.282171,424.6987887,26255.35723,8497.783416,4337.606244,1130.462975,3037.144063,31.67302203,29172.0695,29482.26425,34328.3172,9274.937091,NA,8433.648629,NA,NA,5274.567858,12551.5324,10062.9548,6380.133503,1956.250889,1403.017522,649.3946522,transport
13157.81435,9633.386109,3614.476333,2720.35996,2296.776067,588.8230677,1310.281407,1495.01103,NA,NA,7487.328164,5823.418556,232.0199774,4772.674503,33045.23019,2312.1185,1481.279885,91.85957646,51878.09639,1737.263338,1415.114662,573.560697,25884.29871,9063.759554,3592.593534,1480.629269,4418.192359,25.67383976,25477.99555,22980.11482,33419.74406,8569.265449,NA,11136.5874,NA,NA,4100.679499,16822.00863,6086.747908,7163.368384,1484.382581,1927.303316,826.8526344,transport
14712.37786,10306.22761,3983.677193,2724.25643,1820.107119,582.7126109,1201.812979,1666.288429,NA,NA,7795.801094,8334.027135,344.6674821,4482.780441,43846.54008,2405.391382,1806.884728,107.2526553,40637.10321,1319.947591,1179.096087,444.9809633,29235.74165,10343.7042,3972.685267,1461.113017,3029.41352,34.62845368,31364.44023,36037.17654,30772.51784,9366.094451,NA,8313.566621,NA,NA,4925.277302,17166.23838,8040.677917,5485.989517,1368.978692,1874.529498,718.5537494,transport
